,status,request_id,data
0,OK,c86991fa-6f7b-4d32-8e6e-e4466a476fdb,"{'id': 'kM2RZ-w2erp6rcey0syctg', 'alias': 'versante-hotel-richmond', 'name': 'Versante Hotel', 'address': '8499 Bridgeport Road, Richmond, BC V6X 1R7, Canada', 'website': 'https://www.versantehotel.com', 'latitude': 49.1921476033865, 'longitude': -123.1310344, 'business_page_link': 'https://www.yelp.com/biz/versante-hotel-richmond', 'categories': [{'title': 'Hotels', 'url': 'https://www.yelp.com/search?find_desc=Hotels&find_loc=Vancouver%2C+BC'}], 'rating': 4.4, 'review_count': 23, 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/rL10_DN8Khyf2tMSakw42g/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/kM2RZ-w2erp6rcey0syctg', 'phone': '+16042427777', 'country': 'CA', 'yelp_guaranteed': False}"
1,OK,c86991fa-6f7b-4d32-8e6e-e4466a476fdb,"{'id': 'DIf1ux1zR8cHp9neCEoyYg', 'alias': 'opus-hotel-vancouver-vancouver-2', 'name': 'OPUS Hotel Vancouver', 'address': '322 Davie Street, Vancouver, BC V6B 5Z6, Canada', 'website': 'http://vancouver.opushotel.com', 'latitude': 49.2746672, 'longitude': -123.1225135, 'business_page_link': 'https://www.yelp.com/biz/opus-hotel-vancouver-vancouver-2', 'categories': [{'title': 'Hotels', 'url': 'https://www.yelp.com/search?find_desc=Hotels&find_loc=Vancouver%2C+BC'}], 'rating': 4.3, 'review_count': 181, 'price_range': '$$$', 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/NY1Y1pQyXN9B49KodFqZHA/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/DIf1ux1zR8cHp9neCEoyYg', 'phone': '+18666426787', 'country': 'CA', 'neighborhoods': ['Yaletown'], 'yelp_guaranteed': False}"
2,OK,c86991fa-6f7b-4d32-8e6e-e4466a476fdb,"{'id': 'Mc_r7aQX98IIBS9PNoU66Q', 'alias': 'the-burrard-vancouver', 'name': 'The Burrard', 'address': '1100 Burrard Street, Vancouver, BC V6Z 1Y7, Canada', 'website': 'http://www.theburrard.com', 'latitude': 49.2798451, 'longitude': -123.1276537, 'business_page_link': 'https://www.yelp.com/biz/the-burrard-vancouver', 'categories': [{'title': 'Hotels', 'url': 'https://www.yelp.com/search?find_desc=Hotels&find_loc=Vancouver%2C+BC'}], 'rating': 4, 'review_count': 119, 'price_range': '$$', 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/9tS4I12uKcklS2xlDnGbBg/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/Mc_r7aQX98IIBS9PNoU66Q', 'phone': '+16046812331', 'country': 'CA', 'neighborhoods': ['Downtown'], 'yelp_guaranteed': False}"
3,OK,c86991fa-6f7b-4d32-8e6e-e4466a476fdb,"{'id': '8snL4a-AN2JHWxgK62riUQ', 'alias': 'hyatt-regency-vancouver-vancouver-2', 'name': 'Hyatt Regency Vancouver', 'address': '655 Burrard Street, Vancouver, BC V6C 2R7, Canada', 'website': 'http://vancouver.regency.hyatt.com/en/hotel/home.html?src=corp_yelp_businesslisting_yvrrv_en_homepage_desktop&code=YB', 'latitude': 49.2851063410475, 'longitude': -123.120576050138, 'business_page_link': 'https://www.yelp.com/biz/hyatt-regency-vancouver-vancouver-2', 'categories': [{'title': 'Hotels', 'url': 'https://www.yelp.com/search?find_desc=Hotels&find_loc=Vancouver%2C+BC'}, {'title': 'Venues & Event Spaces', 'url': 'https://www.yelp.com/search?find_desc=Venues+%26+Event+Spaces&find_loc=Vancouver%2C+BC'}], 'rating': 3.9, 'review_count': 308, 'price_range': '$$$', 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/LweBTCxhGcnbBVdGNLbiqQ/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/8snL4a-AN2JHWxgK62riUQ', 'phone': '+16046831234', 'country': 'CA', 'neighborhoods': ['Downtown'], 'yelp_guaranteed': False}"
4,OK,c86991fa-6f7b-4d32-8e6e-e4466a476fdb,"{'id': '6gkhValME32V5Kf6GqZ4dQ', 'alias': 'hilton-vancouver-metrotown-burnaby', 'name': 'Hilton Vancouver Metrotown', 'address': '6083 Mckay Avenue, Burnaby, BC V5H 2W7, Canada', 'website': 'https://ad.doubleclick.net/ddm/clk/527828630;335844440;l', 'latitude': 49.22894283820626, 'longitude': -123.0043525993824, 'business_page_link': 'https://www.yelp.com/biz/hilton-vancouver-metrotown-burnaby', 'categories': [{'title': 'Hotels', 'url': 'https://www.yelp.com/search?find_desc=Hotels&find_loc=Vancouver%2C+BC'}], 'rating': 3.8, 'review_count': 108, 'price_range': '$$', 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/rBU_qB4102b700Y4lJ4poQ/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/6gkhValME32V5Kf6GqZ4dQ', 'phone': '+16044381200', 'country': 'CA', 'neighborhoods': ['Metrotown'], 'yelp_guaranteed': False}"
5,OK,c86991fa-6f7b-4d32-8e6e-e4466a476fdb,"{'id': 'RP1UYKDHnFjXAj9ZqEHhOw', 'alias': 'jw-marriott-parq-vancouver-vancouver', 'name': 'JW Marriott Parq Vancouver', 'address': '39 Smithe Street, Vancouver, BC V6B 0R3, Canada', 'website': 'https://www.marriott.com/hotels/travel/yvrjw-jw-marriott-parq-vancouver/', 'latitude': 49.2755820787777, 'longitude': -123.113645682597, 'business_page_link': 'https://www.yelp.com/biz/jw-marriott-parq-vancouver-vancouver', 'categories': [{'title': 'Hotels', 'url': 'https://www.yelp.com/search?find_desc=Hotels&find_loc=Vancouver%2C+BC'}], 'rating': 4, 'review_count': 95, 'price_range': '$$$', 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/BOiesoxuUF_FEZIWIDzqeQ/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/RP1UYKDHnFjXAj9ZqEHhOw', 'phone': '+16046760888', 'country': 'CA', 'neighborhoods': ['Yaletown'], 'yelp_guaranteed': False}"
6,OK,c86991fa-6f7b-4d32-8e6e-e4466a476fdb,"{'id': 'YdNYxAdL8oHmFPp8SOw_wg', 'alias': 'fairmont-waterfront-vancouver', 'name': 'Fairmont Waterfront', 'address': '900 Canada Place Way, Vancouver, BC V6C 3L5, Canada', 'website': 'http://www.fairmont.com/waterfront-vancouver/?genid=yelp_wfc_yelp_enhanced&utm_source=yelp&utm_medium=paid_referrer&utm_content=wfc&utm_campaign=yelp_enhanced', 'latitude': 49.2872400094795, 'longitude': -123.113904024939, 'business_page_link': 'https://www.yelp.com/biz/fairmont-waterfront-vancouver', 'categories': [{'title': 'Hotels', 'url': 'https://www.yelp.com/search?find_desc=Hotels&find_loc=Vancouver%2C+BC'}], 'rating': 4, 'review_count': 143, 'price_range': '$$$', 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/9Nc0T9FDFz1POEF7Ow_ixQ/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/YdNYxAdL8oHmFPp8SOw_wg', 'phone': '+16046911991', 'country': 'CA', 'neighborhoods': ['Downtown'], 'yelp_guaranteed': False}"
7,OK,c86991fa-6f7b-4d32-8e6e-e4466a476fdb,"{'id': 'qX2ujLB8KnjGQvTKX7dbFQ', 'alias': 'pan-pacific-vancouver-vancouver-2', 'name': 'Pan Pacific Vancouver', 'address': '999 Canada Place, Vancouver, BC V6C 3B5, Canada', 'website': 'https://www.panpacific.com/en/hotels-resorts/canada/vancouver.html', 'latitude': 49.28784137529907, 'longitude': -123.1134479839671, 'business_page_link': 'https://www.yelp.com/biz/pan-pacific-vancouver-vancouver-2', 'categories': [{'title': 'Hotels', 'url': 'https://www.yelp.com/search?find_desc=Hotels&find_loc=Vancouver%2C+BC'}], 'rating': 3.8, 'review_count': 235, 'price_range': '$$$', 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/mALDHyJ2AMPO3aroqVlMPQ/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/qX2ujLB8KnjGQvTKX7dbFQ', 'phone': '+16046628111', 'country': 'CA', 'neighborhoods': ['Downtown'], 'yelp_guaranteed': False}"
8,OK,c86991fa-6f7b-4d32-8e6e-e4466a476fdb,"{'id': 'WGdCrG3tW3RIlnZkaA5I8A', 'alias': 'paradox-hotel-vancouver-vancouver', 'name': 'Paradox Hotel Vancouver', 'address': '1161 W Georgia Street, Vancouver, BC V6E 0C6, Canada', 'website': 'https://www.paradoxhotels.com/vancouver', 'latitude': 49.2867008, 'longitude': -123.1239737, 'business_page_link': 'https://www.yelp.com/biz/paradox-hotel-vancouver-vancouver', 'categories': [{'title': 'Hotels', 'url': 'https://www.yelp.com/search?find_desc=Hotels&find_loc=Vancouver%2C+BC'}], 'rating': 4.2, 'review_count': 23, 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/97g7-NHLfQNkYerTEoWyNQ/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/WGdCrG3tW3RIlnZkaA5I8A', 'phone': '+12369006001', 'country': 'CA', 'neighborhoods': ['Downtown'], 'yelp_guaranteed': False}"
9,OK,c86991fa-6f7b-4d32-8e6e-e4466a476fdb,"{'id': 'tVtabcnjDgscp7g54HdTdw', 'alias': 'blue-horizon-hotel-vancouver', 'name': 'Blue Horizon Hotel', 'address': '1225 Robson Street, Vancouver, BC V6E 1C2, Canada', 'website': 'http://www.bluehorizonhotel.com', 'latitude': 49.28665789999999, 'longitude': -123.1272672, 'business_page_link': 'https://www.yelp.com/biz/blue-horizon-hotel-vancouver', 'categories': [{'title': 'Hotels', 'url': 'https://www.yelp.com/search?find_desc=Hotels&find_loc=Vancouver%2C+BC'}], 'rating': 3.8, 'review_count': 137, 'price_range': '$$', 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/Imls53dgDaB9S5C-MKRx8A/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/tVtabcnjDgscp7g54HdTdw', 'phone': '+16046881411', 'country': 'CA', 'neighborhoods': ['West End'], 'yelp_guaranteed': False}"
