,name,overall_rating,review_text,date,review_count
0,Twelvewest,1.9,"First, after reading all the other reviews, I assume people don't go out much to nightclubs. 

First, have an understanding of what nightlife people deal with on a nightly basis, the stress and aggravation of drunk people, brash intoxicated people that don't reason or have common sense. 

I've had nothing but great experiences here, and this is my 5th or 6th annual trip to stop by. It's realistically one or two or three clubs worth while in Vancouver and the one that has the best diversity both in design (lounge bar up front, VIP bar in back, with elevated VIP area for bottle service and dancefloor) and demographic.. As some clubs in van are predominately all asian etc. Twelve west is a welcomed mix. 

With any club, they look for the crowd they want, and to some people thats insulting, but unfortunately.. That's the way nightlife can be. Be it new York, Miami, or Vancouver... Deal with it and get over yourself.  

I'll continue to support and recommend twelve west.. And enjoy more drunken shenanigans.",2019-12-21T19:32:55Z,45
1,Twelvewest,1.9,"Our bottle girl was amazing, I was disappointed that they weren't checking bands and the table section was packed full of people, people on our table etc. and we found out the bottle girl doesn't get the tip.",2023-03-25T07:54:00Z,45
2,Twelvewest,1.9,"Got groped and was physically abused for refusing advances from a couple of middle aged guys - management did not do anything so would not recommend, spend your money at a place that does something to take care of their guests.",2023-01-30T05:52:15Z,45
3,Twelvewest,1.9,"One of the many nightclubs in the Granville entertainment district.

Parking here is almost non-existent.  Best to walk over from somewhere.

The theme is a bit interesting, with the funky floor pattern and chandeliers.  There are screens at the back showing old movies or something.

The front bar is quite impressive.  Runs almost the entire length of the place.  There is a smaller bar at the back where the lineup is much shorter.

Music is a bit too loud to chat while drinking.  Seating is better than most places.",2017-09-18T01:36:16Z,45
4,Twelvewest,1.9,"On this past Saturday, May 14th, my stepdaughters and I went to this venue. Unfortunately as we walked there we witnessed a fight between two women on the street close by. Many people (mostly men) were gathered around, videoing them and saying derogatory things about - and to - the women. What we didn't know as we walked by was that at least two of those men gathered were bouncers from this establishment. As we arrived to the line, all the guys around us were talking about the fight, again in a derogatory fashion (""she looks like a s**t anyways""). The two men came jogging back from the scene where the doorman asked ""did you guys see anything?"" and the response was ""not really, just their weaves on the ground"". The men were laughing and looking at video footage. Us, as three women, felt very uncomfortable; and quite frankly unsafe; staying anywhere near the venue. We left the line, not wanting to give business to a place that employs people who conduct themselves in this way.
As bouncers, you'd think the immediate response would be to help break up the fight- not video, laugh, and say terrible things.
I'm not sure what I'm hoping to accomplish by sharing this information, but I will be sharing this experience anywhere I can leave a review for Twelve West.
*I only gave a star to this misogynistic place in order to leave a review",2022-05-18T02:37:22Z,45
5,Twelvewest,1.9,"Very rude staff. Don't bother with this place. They will make up some random reason to not let you in, based on age or looks. For us it was because we were 25-30 years old. Inside is only 19 year olds standing around not knowing what to do with themselves. Terrible vibe and music.",2022-04-26T05:23:52Z,45
6,Twelvewest,1.9,"I came to this club tonight to celebrate my best friends birthday and i was FORCED to coat check my jacket as it is ""club policy"". Upon checking my coat, i was told EACH item was 3$, so 3$ a jacket and 3$ a scarf. That is completely inappropriate, I'm visiting from CALIFORNIA, it's freezing here. I should NOT be subjected to paying extra for the Canadian cold. When i entered the club i saw MANY people wearing coats. See attached photos. I was told to speak with the manage Jessie. I am extremely disappointed with the treatment.",2018-12-02T06:18:49Z,45
7,Twelvewest,1.9,"Please do not step foot in this place. My friends and I visited Vancouver this past weekend and came to Twelve West because it was close to our rental. Not only was the staff RUDE AND RACIST, but they also had a ridiculous who comes in and who stays in line process.

I had called and added myself and three friends to the guest list. We arrived after 11 pm and two of my friends had to go back to the apartment to get something. The security man (tall blonde guy with coat and side swept hair), told me that we had to either go in or get out of the line. We decided to go in and wait for our friends inside. To pie surprise, my two friends were being held outside and told they couldn't come in. His pathetic excuse was that after 11 pm no more people were allowed in. We had all arrived after 11! Once I told the security man this he started to say he didn't make the rules and that he just followed them. 

It was obvious that the problem was my friend's pagh. In a city like Vancouver, where there is a massive Punjabi population, this is not only unacceptable but ridiculous. He kept on denying it was for any other reason but the time. Mind you , he was letting other people in the line go in. He then told me that if I wanted my refund I had to go inside and get it. I went in and demanded my refund and the lady at the register looked bewildered. She said they didn't do refunds and that she needed the guy to tell her first that he had made such a comment in order to honor it.

Once I told the security guy he said that he had never mentioned anything about a refund! People in the line were shocked since they too had heard him say it. After a lot of struggle,they gave us back our 18 dollar entree fee back. YES $18 DOLLARS! Who do you think you are? This wasn't Vegas. I've gone to much nicer and upscale places that don't charge this exuberant amount of money for an entry fee. 

This place was the biggest joke. It left us a bad impression of Vancouver. Everyone in the staff was on a different note. No one agreed on what the actual rules were. I regret spending $12 on that one watered down vodka drink. 

DONT GO HERE. Spend your money somewhere else where they will treat you and your group with common courtesy.",2016-06-02T06:51:56Z,45
8,Twelvewest,1.9,"Does anybody know what's going on?

Went here for the first time for a paid private event which was arranged to end late in the AM. However the party was cut short when they stopped serving the event's open bar at 10:15 PM - to then charge an arm and leg for drinks when we bought 2 jager bombs totalling $19.50. 

DJ then proceeded to halt the music around 10:30 PM, as bouncers and staff rudely scrammed people to leave with no access to bathrooms. The event goers were all confused. Instead of taking the time to explain what was happening, bouncers threatened patrons. Oh - but yes, ""you can come back inside, just wait in line and pay another entrance fee"". 

Talk about hospitality. 

If you've ever wondered what it feels like to be livestock being herded out of a clammy farm, twelvewest's nightly events can certainly arrange that for you. Just don't expect to know when it will happen.",2018-04-29T05:07:04Z,45
9,Twelvewest,1.9,"CREDIT CARD SCAM.

I paid with my credit card; bartender told me that my card didn't go through. Told me to pay in cash instead. Checked my credit statement, my card did go through.

SCAM.",2017-02-27T17:42:37Z,45
10,Twelvewest,1.9,"I came here on a Friday night.  It's where the old Ginger 62 is.  They had free champagne for all the ladies the entire night.  They played mostly hip hop from about 2000-2005 the entire night.  Not sure what I can say about the renovations, but it does look like a brighter version of Ginger 62.   There were lots of people and I'm gonna have to head back to give a better review.",2015-03-24T10:57:53Z,45
11,Twelvewest,1.9,"I don't club much, but this place was over capacity and the drinks were definitely watered down and at 12$ a highball I'm not impressed. The Dj wasn't great some bad transitions and quiet moments which is weird for a Saturday night. It looks nice in there with the update, classy decor. Very mixed crowd here, definitely an older crowd night club. It wasn't bad, it just wasn't that good either ;)",2016-09-06T17:43:16Z,45
12,Twelvewest,1.9,"This club is a real disaster. Yesterday I went to this bar, and in less than an hour, I had my cell phone stolen from inside my bag. I felt it when someone put his hand inside my bag and took out the phone. The bar staff did not help me at all, and the hostess tells me it's quite common for that to happen. None of the local security guards were willing to help me, and yet one of them wanted to keep me from talking to the police.
I never go to this place again, and I'm not surprised by what happened, but by the employees' disregard for a customer who had their cell phone with their documents stolen. They have a security camera, and they could have helped me find the person who stole just watching the videos.",2017-09-17T22:29:57Z,45
13,Twelvewest,1.9,Got here with friends from a birthday. We were all on the guest list. They let my ftiends and only my friends in. We were early and wanted to celebrate at a club but they put us on the side when the to guest list line was empty and used us as pawns to draw crowds. We all eventually had to pay a discounted price to be let in,2018-11-24T06:51:49Z,45
14,Twelvewest,1.9,The staff was really great but the music wasn't very good to dance too and even at 11:00- 11:30 it was pretty empty and the people there weren't dancing... left pretty quick,2018-07-08T05:48:56Z,45
15,Twelvewest,1.9,Amazing club.  The girls here are the hottest in the city.  Bathroom guy really nice.  The doorman at the front named Peter even got my coat for me at the end of the night.  The drinks were pricey but it's Vancouver what are you gonna do,2018-10-13T04:03:13Z,45
16,Twelvewest,1.9,"I'm giving this place only 2 stars because i had my phone literally stolen from my purse while i was on the dance floor.  Mind you i was also completely sober with my girlfriends so this was a targeted event.  I know it is not completely the clubs fault, but I just want to warn others to be careful with their belongings because of what happened to me.  There should be better security personel and video cameras all around the club watching suspicious activity.  This will at least deter those types of criminals...hopefully.

I did speak with the VIP manager the following day and she told me to text her the info about my phone and will keep it on record in case it does show up; which i highly doubt it will. 
But at least she made some effort.",2015-08-16T02:10:48Z,45
17,Twelvewest,1.9,"The bouncer at twelvewest treated us in an extremely unprofessional and rude manner. He believed that my friends enhanced drivers license was a fake ID, because she was born a year younger and had an updated version of the Washington State license than the rest of the group. The bouncer didn't even bother to double check with any of his other employees, and tried to avoid us when we presented a second form of identification. He made no eye contact while dealing with us, overall the worst bouncer I have ever encountered.",2019-03-30T08:08:56Z,45
18,Twelvewest,1.9,"This place sucks.

Staff is rude, drinks are overpriced and the clientele is low end.

A girl I know was drugged there and spent the night in the ER. This isn't even the same girl that was in the news.

Stay away from this place.",2018-04-26T10:49:34Z,45
19,Twelvewest,1.9,Came here a few days ago and music wasn't that good as well as slow bar service. Jagerbombs were 11$ but that could've easily been overlooked if service was up to par,2018-07-10T23:27:45Z,45
20,Twelvewest,1.9,"Terrible experience just trying to get in. Apparently they had two lines which was so stupid and we were in the table line and had to go line up again in the other line up. We wait a bit then told everyone needs tickets, at that point we left. 

Probably will never go again and it's overrated.",2017-11-18T19:32:08Z,45
21,Twelvewest,1.9,"Twelvewest is the biggest money grab in the city. Went there for a birthday and paid $20 to get stamps. You would think that means you're in the club. Nope. We stepped outside for a bit and upon return, we were no longer allowed back in the club as it was over capacity. We stood in a re entry line for one hour and still didn't get back in. What kind of horrible service is that. They shouldn't even let it get to the point where it is over capacity as it is unfair to the people that have paid to be there. Twelvewest is essentially a scam so don't even bother wasting your time here.",2018-10-27T17:04:03Z,45
22,Twelvewest,1.9,"Kicked me out because i was wearing shorts.... why did u even let me in? Expensive prices, rude staff, unpleasant experience in general!",2019-05-11T08:32:21Z,45
23,Twelvewest,1.9,I came here Memorial day weekend for my birthday. I like this club a lot. The bouncer and waitresses were all really good to me and my friends. They really took care of us. I like the music that was playing that night. The venue looks nice and to get bottle service the price were reasonable. I really have no complaints.,2015-07-29T06:15:03Z,45
24,Twelvewest,1.9,"Watered down liquor for sure. If you get Bottle Service make sure you watch them open the bottle in front of you. My Tequila shots had water in it for sure, But this might be normal for Vancouver no matter where you drink unless you're at your own house.",2016-05-14T04:52:11Z,45
25,Twelvewest,1.9,"Its okay, seemed like only girls were being let in couldn't find any decent guys inside to talk to.",2019-04-10T06:37:32Z,45
26,Twelvewest,1.9,"This venue has been around for a while replacing Ginger 62.  The biggest changes to the venue are the increased number of tables for table service and music.
GOOD: 
Not too thuggish...  yet...
Good mix of guys and girls most nights I've gone.
Well dressed good looking crowd.

BAD:
Needs to investigate in better ventilation, or it will get VERY hot in the summer
High end cover.  Almost anywhere except near the bars it was very hot.
More tables means less mingling, more demand for bringing in more and more $$.
It makes me miss Ginger, but I understand that things change.",2015-06-09T05:31:41Z,45
27,Twelvewest,1.9,"Slightly disappointed with this club. Visiting from Seattle, I had a lot of expectations coming here. From all the fancy pictures posted online , I expected this club to be high end and pumped, which it was..Didn't mind standing in line but it was the rude bouncers/securities that we're kind of annoying . Kudos to the lady/host who helped us get checked in for the guest list . She was super nice, very accommodating and gave us the  red VIP guest list pass. Went through security inside  and was told to go to the left side since we had the vip slip. Another lady host was checking us and was about to stamped our wrists when one of the bouncers came and interrupted and said "" ur not supposed to be in this line. Go to the right side and get in line . "" I showed the bouncer our red slips and said "" that security guy over there told us to go through here so Idk why ur telling us to get in line on the right side"". He looked at us and just said "" oh okay. It's cool"" . Lady host apologized to us and proceeded with stamping our wrist. This club was packed and was super full. Good crowd but the dj played older songs which was kinda disappointing . Club was clean and bartenders were nice and polite. Does anybody know if this club plays better songs on a Saturday night ? We went on a Friday night maybe that had something to do with it .",2018-11-04T22:52:59Z,45
28,Twelvewest,1.9,This place was so inconsiderate of UBC's party as everyone was kicked out at 10:30pm to make room for a celebrity's after party. So our party was cut short with absolutely no notice and the bouncers were terribly rude as they were pushing us out.,2018-04-28T22:08:13Z,45
29,Twelvewest,1.9,Wish I could give this place 0 stars. Was on the guest list yet still had to wait in the regular line for some reason.Yet one of the bouncers was allowing select people of their choice to enter a private line allowing them to get in right away.Twelve west should really consider hiring some new staff.,2018-09-16T18:59:11Z,45
30,Twelvewest,1.9,This is the worse club I've been to in my life!! And I'm from Los Angeles ... Ladies night free ? Not free I payed $18 .. Free complimentary champagne ??? I didn't get any... So I bought myself 2 glasses & I got 2 shots of don Julio for $35 just because they only had 3 options of tequila so the selection was not good.. They make a huge deal on their Instagram of how amazing the club is but its not all! It's ghetto. I'll keep my clubbing in la or some other city in Vancouver plus I'm not a fan of seeing guys in ugly shorts with sandals no thanks!,2015-05-30T22:31:41Z,45
31,Twelvewest,1.9,"The anniversary party started super fun. Except for the anally retentive little, wrist stamp / security boy inside the front door. So officious and major attitude. Turned into a bouncer / freak when I tried to access the coatcheck to leave: Suddenly some dirty dude butted in front of me to chat up the nice coat check girl. When I stood my ground the security guy tried to humiliate me and pick a fight. Then for no reason he physically pushed me out the front door. Holy shit! 5 minutes later my coat was thrown out the door after me. When I spoke with the female management the next day she was shocked, but admitted they have had problems with this employee previously. Witnesses advised me to pursue this legally. Management: Get rid this jerk, please.",2018-03-02T07:53:20Z,45
32,Twelvewest,1.9,"They get 2 stars because cover was free and coat check was a decent $3 per coat. Staff is super nice as far as I can see so far, but the dj and the music playing on a SATURDAY NIGHT is sobering me up faster than the drink ticket lines at the lame hotel party I was at last month. Crowd = meh. I'd hit up another joint if you're looking to have a good time on a weekend.",2015-11-15T07:22:07Z,45
33,Twelvewest,1.9,"Worst club in Vancouver. There are so many other better clubs to spend your time at. The bouncers / hostess / security are rude and have horrible service. More importantly the owner is rude and has no customer service skills. Being from US and Toronto this club is a -1 out of 5 stars. Please take your business to a club that is worth it, this club is by far the worst club in Vancouver.",2015-06-20T10:58:33Z,45
34,Twelvewest,1.9,Service was extremely poor and they are very disrespectful  when I complained Owner Peter who was so douchey and talking about how he's slept with all of his (servers).  I felt so disrespected and appalled at the shitty food and appalling slow service that i left. Stay away.,2016-09-14T08:16:09Z,45
35,Twelvewest,1.9,"It was my birthday on May 18th, so I chose to celebrate at twelvewest with my friends. I had e-mailed Ian and asked about a guestlist. He said that we are good to go, and I was really excited to just dance the night away. Well. Saturday came and me and my friends ran like crazy from the skytrain to make it in time for the guestlist. We were literally 2 minutes late. The guy at the door said ""i can let you and one friend in, but the rest will have to wait in line"". Are you kidding me? Not only that but cover was $18? Like okay if we were actually so late I get it. But we were 2 minutes late, AND it was my birthday so I feel like they should have just cut us some slack. This ruined my birthday because I was seriously excited to go here. I've never been and now that I've seen how uncaring the staff was, I definitely will not be back. The girls with the tablets at the front door were so rude, that's why I usually don't go to places like that because I cannot stand snobby people, but I've seen a lineup in front of the place a few times so I thought it would be perfect for my birthday, a new club that I've never been to before. Turns out the place was a disappointment.",2019-05-20T19:26:14Z,45
36,Twelvewest,1.9,"hopped to this club after ditching venue, wasn't disappointed at all. The scene reminded me of an actual club experience- everyone was in their 20s & 30s. great music, and the exterior & interior of the club were beautiful. great layout too! bartenders were fun. drinks are pretty pricy though, and the lines were a bit confusing- they really need more signs or people directing you where to go.",2015-11-23T09:25:24Z,45
37,Twelvewest,1.9,"We wanted a rap/pop club in Vancouver, instead we got our ID cards stolen and yet we still got stamped to enter the club. We immediately noticed the woman we paid had not given out IDs back. We asked her and she said she gave them back. So I walked over to another lady and she came over and as soon as that happened she gave the IDs back and said ""your friend doesn't need to call over 15 people."" I was pissed, but the music was good and overall a fun club. Maybe they need to hire new entry people. Horrible start, but great music and fun people!",2017-07-23T08:32:44Z,45
38,Twelvewest,1.9,"I love this club!!! Its very nice place, very nice people there. And security wow!!!!!",2015-12-12T05:53:27Z,45
39,Twelvewest,1.9,"This place is garbage... I don't go clubbing anymore, but used to, and this place is the prime example why... I didnt know people still wore Ed Hardy and Christian Audigier till I came here. Filled with D-bags and the bottle service is a complete joke. If you want to know why vancouver night life is lacking, come here. If you want to get into a fight with some random people that want to fight for no reason, come here.",2016-01-04T19:56:24Z,45
40,Twelvewest,1.9,"my group and I were in line at twelve west and these two guys tried to cut in front of my group and i politely said no. the two guys went to the front of the line and told security that i was harassing them. security came and kicked me out of line saying that ""it was his night and that he didnt want you in"". the bouncers are paid off very easily. all i did was stand up for my group because someone tried to cut and i got kicked out. I highly recommend not going to this club. I have never had a good experience the 4 times iv been there",2018-02-10T07:56:32Z,45
41,Twelvewest,1.9,"Has potential. Coat check was $3 I think and cool atmosphere inside. However it wasn't very busy inside at about 11pm on a Saturday. That's good because it wasn't gross and sweaty hot, but also wasn't a super fun atmosphere. Would come back if I had friends who really wanted to go. So I'd give it another chance.",2017-04-28T08:21:20Z,45
42,Twelvewest,1.9,"We had booked a table for fifteen people at Pierre's and ordered a couple bottles to start to celebrate a girlfriend's birthday.  The lights went out, so they shuttled everyone to Twelve West.  (Not our complaint.) Only half our group had arrived before the lights went out, so when the other half arrived at Twelve West, they wouldn't let us up to the table, including the birthday girl.  We tried to explain that we had booked at Pierre's and they had brought us over, but there was zero consideration given.  If you can't accommodate the original group, then let us know, cancel our reservation and let us head somewhere we can enjoy the night together.  What ensued was then a 45 minute debacle where they tried to force us to buy a third bottle to get everyone up there, only to be told that we wouldn't be able to get everyone to our table anyways.  One of the managers even called a girl in our group a bitch.  Absolutely appalling ploy.  Finally the guy at the ropes let the few women in, and refused to let in the men in our party, forcing them to go home.  The table next to us had twice the number of people and was spilling into our table.",2017-04-01T21:25:58Z,45
