,status,request_id,data
0,OK,1e325252-05b0-4952-a6cd-d9c4c3e4ebb7,"{'id': 't-soDjOlN6XkySHBdhRkKA', 'alias': 'forage-vancouver', 'name': 'Forage', 'address': '1300 Robson Street, Vancouver, BC V6E 1C5, Canada', 'website': 'http://www.foragevancouver.com/', 'latitude': 49.2870328, 'longitude': -123.1290531, 'business_page_link': 'https://www.yelp.com/biz/forage-vancouver', 'categories': [{'title': 'Canadian (New)', 'url': 'https://www.yelp.com/search?find_desc=Canadian+%28New%29&find_loc=Vancouver%2C+BC'}, {'title': 'Breakfast & Brunch', 'url': 'https://www.yelp.com/search?find_desc=Breakfast+%26+Brunch&find_loc=Vancouver%2C+BC'}], 'rating': 4.1, 'review_count': 719, 'price_range': '$$', 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/spXAIec-wbx0kBD-2DPOBg/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/t-soDjOlN6XkySHBdhRkKA', 'phone': '+16046611400', 'country': 'CA', 'neighborhoods': ['West End'], 'yelp_guaranteed': False}"
1,OK,1e325252-05b0-4952-a6cd-d9c4c3e4ebb7,"{'id': 'Ufhxnrt_OJu4jHfVTP3aRQ', 'alias': 'fanny-bay-oyster-bar-and-shellfish-market-vancouver', 'name': 'Fanny Bay Oyster Bar & Shellfish Market', 'address': '762 Cambie St, Vancouver, BC V6B 2P2, Canada', 'website': 'http://fannybayoysters.com/location/oyster-bar--shellfish-market', 'latitude': 49.2786079, 'longitude': -123.1141059, 'business_page_link': 'https://www.yelp.com/biz/fanny-bay-oyster-bar-and-shellfish-market-vancouver', 'categories': [{'title': 'Seafood', 'url': 'https://www.yelp.com/search?find_desc=Seafood&find_loc=Vancouver%2C+BC'}, {'title': 'Seafood Markets', 'url': 'https://www.yelp.com/search?find_desc=Seafood+Markets&find_loc=Vancouver%2C+BC'}], 'rating': 4.4, 'review_count': 817, 'price_range': '$$', 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/jzG1cr0ucBz8ieIv7qIeuQ/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/Ufhxnrt_OJu4jHfVTP3aRQ', 'phone': '+17783799510', 'country': 'CA', 'neighborhoods': ['Downtown'], 'yelp_guaranteed': False}"
2,OK,1e325252-05b0-4952-a6cd-d9c4c3e4ebb7,"{'id': 'QstYU_fo1_47oeHb_JBoZA', 'alias': 'sooda-korean-bbq-vancouver', 'name': 'Sooda Korean BBQ', 'address': '60 West Cordova Street, Vancouver, BC V6B 1C9, Canada', 'website': 'https://www.soodagastown.com', 'latitude': 49.2826521, 'longitude': -123.1060793, 'business_page_link': 'https://www.yelp.com/biz/sooda-korean-bbq-vancouver', 'categories': [{'title': 'Korean', 'url': 'https://www.yelp.com/search?find_desc=Korean&find_loc=Vancouver%2C+BC'}, {'title': 'Barbeque', 'url': 'https://www.yelp.com/search?find_desc=Barbeque&find_loc=Vancouver%2C+BC'}, {'title': 'Bars', 'url': 'https://www.yelp.com/search?find_desc=Bars&find_loc=Vancouver%2C+BC'}], 'rating': 4.6, 'review_count': 31, 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/M2ScEc4JI-fYIGOKKJTkpQ/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/QstYU_fo1_47oeHb_JBoZA', 'phone': '+16044289227', 'country': 'CA', 'neighborhoods': ['Gastown'], 'yelp_guaranteed': False}"
3,OK,1e325252-05b0-4952-a6cd-d9c4c3e4ebb7,"{'id': 'V4w2oMsWgZSmGKbbku9lKA', 'alias': 'happy-noodle-house-vancouver-3', 'name': 'Happy Noodle House', 'address': '630 Davie Street, Vancouver, BC V6B 2G5, Canada', 'latitude': 49.2766734, 'longitude': -123.1257782, 'business_page_link': 'https://www.yelp.com/biz/happy-noodle-house-vancouver-3', 'categories': [{'title': 'Dim Sum', 'url': 'https://www.yelp.com/search?find_desc=Dim+Sum&find_loc=Vancouver%2C+BC'}, {'title': 'Noodles', 'url': 'https://www.yelp.com/search?find_desc=Noodles&find_loc=Vancouver%2C+BC'}], 'rating': 4.6, 'review_count': 124, 'price_range': '$$', 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/an17cGtRf2b2ab4i6kDmEA/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/V4w2oMsWgZSmGKbbku9lKA', 'phone': '+16044880399', 'country': 'CA', 'neighborhoods': ['Granville Entertainment District'], 'yelp_guaranteed': False}"
4,OK,1e325252-05b0-4952-a6cd-d9c4c3e4ebb7,"{'id': 'WAoOGyNniFmpksKjPysagQ', 'alias': 'fat-mao-noodles-vancouver-2', 'name': 'Fat Mao Noodles', 'address': '983 Helmcken Street, Vancouver, BC V6Z 2S5, Canada', 'website': 'http://www.fatmaonoodles.com', 'latitude': 49.27982129999999, 'longitude': -123.1267997, 'business_page_link': 'https://www.yelp.com/biz/fat-mao-noodles-vancouver-2', 'categories': [{'title': 'Noodles', 'url': 'https://www.yelp.com/search?find_desc=Noodles&find_loc=Vancouver%2C+BC'}, {'title': 'Thai', 'url': 'https://www.yelp.com/search?find_desc=Thai&find_loc=Vancouver%2C+BC'}], 'rating': 4.4, 'review_count': 57, 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/6JlJF_xIDLSWVQULthcvRw/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/WAoOGyNniFmpksKjPysagQ', 'country': 'CA', 'neighborhoods': ['Downtown'], 'yelp_guaranteed': False}"
5,OK,1e325252-05b0-4952-a6cd-d9c4c3e4ebb7,"{'id': 'QzZfjFBnqtBZUUFlWVCd5w', 'alias': 'botanist-vancouver-2', 'name': 'Botanist', 'address': '1038 Canada Place, Vancouver, BC V6C 0B9, Canada', 'website': 'http://www.botanistrestaurant.com', 'latitude': 49.288056, 'longitude': -123.116389, 'business_page_link': 'https://www.yelp.com/biz/botanist-vancouver-2', 'categories': [{'title': 'Canadian (New)', 'url': 'https://www.yelp.com/search?find_desc=Canadian+%28New%29&find_loc=Vancouver%2C+BC'}, {'title': 'Diners', 'url': 'https://www.yelp.com/search?find_desc=Diners&find_loc=Vancouver%2C+BC'}, {'title': 'Breakfast & Brunch', 'url': 'https://www.yelp.com/search?find_desc=Breakfast+%26+Brunch&find_loc=Vancouver%2C+BC'}], 'rating': 4.3, 'review_count': 401, 'price_range': '$$$', 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/YE1MjryRw7sKrIhlNE2giQ/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/QzZfjFBnqtBZUUFlWVCd5w', 'phone': '+16046955500', 'country': 'CA', 'neighborhoods': ['Downtown'], 'yelp_guaranteed': False}"
6,OK,1e325252-05b0-4952-a6cd-d9c4c3e4ebb7,"{'id': 'p5thThuUITUjAy8gS3sPMw', 'alias': 'fable-kitchen-vancouver-2', 'name': 'Fable Kitchen', 'address': '1944 W 4th Avenue, Vancouver, BC V6J 1M5, Canada', 'website': 'http://www.fablekitchen.ca', 'latitude': 49.2679331, 'longitude': -123.149019, 'business_page_link': 'https://www.yelp.com/biz/fable-kitchen-vancouver-2', 'categories': [{'title': 'Canadian (New)', 'url': 'https://www.yelp.com/search?find_desc=Canadian+%28New%29&find_loc=Vancouver%2C+BC'}], 'rating': 4.3, 'review_count': 773, 'price_range': '$$', 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/38mz3EefQjyFGaYVijG3DQ/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/p5thThuUITUjAy8gS3sPMw', 'phone': '+16047321322', 'country': 'CA', 'neighborhoods': ['Kitsilano'], 'yelp_guaranteed': False}"
7,OK,1e325252-05b0-4952-a6cd-d9c4c3e4ebb7,"{'id': 'yeNenSjz_HCqngGFU5d8NQ', 'alias': 'phnom-penh-vancouver', 'name': 'Phnom Penh', 'address': '244 E Georgia Street, Vancouver, BC V6A 1Z7, Canada', 'website': 'http://www.phnompenhrestaurant.ca', 'latitude': 49.278431, 'longitude': -123.098205, 'business_page_link': 'https://www.yelp.com/biz/phnom-penh-vancouver', 'categories': [{'title': 'Cambodian', 'url': 'https://www.yelp.com/search?find_desc=Cambodian&find_loc=Vancouver%2C+BC'}, {'title': 'Vietnamese', 'url': 'https://www.yelp.com/search?find_desc=Vietnamese&find_loc=Vancouver%2C+BC'}], 'rating': 4.2, 'review_count': 1672, 'price_range': '$$', 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/XzbN2-p09hEFJe2sT30B3g/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/yeNenSjz_HCqngGFU5d8NQ', 'phone': '+16046825777', 'country': 'CA', 'neighborhoods': ['Strathcona'], 'yelp_guaranteed': False}"
8,OK,1e325252-05b0-4952-a6cd-d9c4c3e4ebb7,"{'id': 'LjdbthVdtLYKSi7iVAFl0g', 'alias': 'jam-cafe-on-beatty-vancouver', 'name': 'Jam Cafe on Beatty', 'address': '556 Beatty Street, Vancouver, BC V6B 2L3, Canada', 'website': 'http://jamcafes.com/vancouver', 'latitude': 49.28025179999999, 'longitude': -123.1096515, 'business_page_link': 'https://www.yelp.com/biz/jam-cafe-on-beatty-vancouver', 'categories': [{'title': 'Breakfast & Brunch', 'url': 'https://www.yelp.com/search?find_desc=Breakfast+%26+Brunch&find_loc=Vancouver%2C+BC'}], 'rating': 4.4, 'review_count': 1427, 'price_range': '$$', 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/urO8_u2i3dstMQqNbEVbpw/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/LjdbthVdtLYKSi7iVAFl0g', 'phone': '+17783791992', 'country': 'CA', 'neighborhoods': ['Downtown'], 'yelp_guaranteed': False}"
9,OK,1e325252-05b0-4952-a6cd-d9c4c3e4ebb7,"{'id': 'iid0VenH7rIp3AWuyQAAHw', 'alias': 'saku-vancouver-9', 'name': 'Saku', 'address': '1588 Robson Street, Vancouver, BC V6G 2G5, Canada', 'website': 'https://www.sakuvancouver.com', 'latitude': 49.2892453, 'longitude': -123.1323169, 'business_page_link': 'https://www.yelp.com/biz/saku-vancouver-9', 'categories': [{'title': 'Japanese', 'url': 'https://www.yelp.com/search?find_desc=Japanese&find_loc=Vancouver%2C+BC'}], 'rating': 4.4, 'review_count': 418, 'price_range': '$$', 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/qNR3M_XgpXYQpHjyroVJyg/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/iid0VenH7rIp3AWuyQAAHw', 'phone': '+17783795872', 'country': 'CA', 'neighborhoods': ['West End'], 'yelp_guaranteed': False, 'tags': ['Waitlist opens at 11:30 am']}"
